announce_date,input,output,is_divorce,input_processed,text_combined,combined_processed,topic_label,topic_probability,topic_name
2019-06-12T09:00:00.000+09:00,"혼인 중 한 쪽 배우자가 외도를 한 경우, 제3자의 행위가 불법행위를 구성하는 조건은 무엇인가요?","대법원 판례에 따르면, 제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질에 해당하는 부부공동생활을 침해하거나 유지를 방해하고 그에 대한 배우자로서의 권리를 침해하여 배우자에게 정신적 고통을 가하는 행위는 원칙적으로 불법행위를 구성합니다. 이때의 '부정행위'란 간통을 포함하는 보다 넓은 개념으로, 간통에까지는 이르지 않더라도 부부의 정조의무에 충실하지 않는 모든 부정한 행위를 포함합니다. 부정한 행위 여부는 구체적 사안에 따라 그 정도와 상황을 참작하여 평가하여야 합니다.",1,혼인 배우자 외도 행위 불법행위 구성 제3자의,"혼인 중 한 쪽 배우자가 외도를 한 경우, 제3자의 행위가 불법행위를 구성하는 조건은 무엇인가요? 대법원 판례에 따르면, 제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질에 해당하는 부부공동생활을 침해하거나 유지를 방해하고 그에 대한 배우자로서의 권리를 침해하여 배우자에게 정신적 고통을 가하는 행위는 원칙적으로 불법행위를 구성합니다. 이때의 '부정행위'란 간통을 포함하는 보다 넓은 개념으로, 간통에까지는 이르지 않더라도 부부의 정조의무에 충실하지 않는 모든 부정한 행위를 포함합니다. 부정한 행위 여부는 구체적 사안에 따라 그 정도와 상황을 참작하여 평가하여야 합니다.",혼인 배우자 외도 행위 불법행위 구성 대법원 판례 부부 일방 부정행위 본질 해당 생활 유지 방해 로서 권리 침해 정신 고통 가하다 원칙 간통 포함 보다 개념 이르다 정조 의무 모든 부정 여부 구체 사안 참작 평 제3자의 제3자가,5,0.9333069,
2019-10-24T09:00:00.000+09:00,부정한 행위가 법적으로 인정되기 위한 기준은 무엇인가요?,"부정한 행위에 대한 법적 기준은 민법 제840조 1호에서 규정된 바와 같이, 간통을 포함한 부정행위의 정의에 따라, 배우자 간의 정조의무를 위반하는 모든 행위를 포괄하여 해석됩니다. 즉, 단순한 친밀한 관계가 아닌 성적 성실의무를 위반했음을 입증해야 합니다.",1,부정 행위 법적 기준,"부정한 행위가 법적으로 인정되기 위한 기준은 무엇인가요? 부정한 행위에 대한 법적 기준은 민법 제840조 1호에서 규정된 바와 같이, 간통을 포함한 부정행위의 정의에 따라, 배우자 간의 정조의무를 위반하는 모든 행위를 포괄하여 해석됩니다. 즉, 단순한 친밀한 관계가 아닌 성적 성실의무를 위반했음을 입증해야 합니다.",부정 행위 법적 기준 민법 규정 간통 포함 부정행위 정 배우자 간 정조 의무 위반 모든 포괄 해석 관계 성적 성실 입증 제840조,1,0.9001217,혼인 파탄의 원인과 법적 책임
2015-05-13T09:00:00.000+09:00,배우자의 부정행위로 인한 손해배상 책임 범위를 결정하는 요소는 무엇인가요?,"배우자의 부정행위로 인한 손해배상 책임 범위를 결정하는 요소로는 혼인 기간, 부정행위의 기간과 정도, 법률상 혼인관계 유지 여부, 가담자의 나이와 직업, 사건 전후의 경위 등이 있습니다. 이러한 여러 가지 사정들을 종합적으로 참작하여 손해배상액을 결정합니다.",1,배우자 부정행위 손해배상 책임 범위 결정 요소,"배우자의 부정행위로 인한 손해배상 책임 범위를 결정하는 요소는 무엇인가요? 배우자의 부정행위로 인한 손해배상 책임 범위를 결정하는 요소로는 혼인 기간, 부정행위의 기간과 정도, 법률상 혼인관계 유지 여부, 가담자의 나이와 직업, 사건 전후의 경위 등이 있습니다. 이러한 여러 가지 사정들을 종합적으로 참작하여 손해배상액을 결정합니다.",배우자 부정행위 손해배상 책임 범위 결정 요소 혼인 기간 법률상 관계 유지 여부 가담 나이 직업 사건 전후 경위 여러 가지 사정 종합 참작,3,0.94255614,위자료 및 손해배상 청구
2023-01-17T09:00:00.000+09:00,불륜관계로 인해 발생한 정신적 손해에 대한 배상책임은 어떻게 결정되나요?,"불륜관계로 인해 발생한 정신적 손해에 대한 배상책임은 부정행위가 혼인의 본질에 해당하는 부부 공동생활을 침해하거나 유지를 방해하여 배우자에게 정신적 고통을 가한 경우 불법행위로 인정되어 배상책임이 발생합니다. 이는 부정행위의 기간, 그 정도, 혼인관계에 미친 영향 등을 종합적으로 고려해 판단됩니다.",1,불륜 관계 정신 손해 배상 책임 결정,"불륜관계로 인해 발생한 정신적 손해에 대한 배상책임은 어떻게 결정되나요? 불륜관계로 인해 발생한 정신적 손해에 대한 배상책임은 부정행위가 혼인의 본질에 해당하는 부부 공동생활을 침해하거나 유지를 방해하여 배우자에게 정신적 고통을 가한 경우 불법행위로 인정되어 배상책임이 발생합니다. 이는 부정행위의 기간, 그 정도, 혼인관계에 미친 영향 등을 종합적으로 고려해 판단됩니다.",불륜 관계 정신 손해 배상 책임 결정 부정행위 혼인 본질 해당 부부 생활 유지 방해 배우자 고통 가하다 불법행위 되어다 이다 기간 영향 종합 고려,3,0.9425561,위자료 및 손해배상 청구
2020-10-20T09:00:00.000+09:00,법률상 배우자와 제3자 사이에 부정행위가 있었다는 것을 입증하는 방법은?,"법률상 부부 사이에 부정행위가 있었다는 것을 입증하기 위해서는 당사자의 진술 외에도 구체적인 사례와 증거, 예를 들어, 통화 내용, 생활 및 동거 내역, 서로 주고받은 메시지 등을 제시함으로써 부부의 정조의무에 충실하지 않았음을 증명해야 합니다.",1,법률상 배우자 사이 부정행위 입증 제3자,"법률상 배우자와 제3자 사이에 부정행위가 있었다는 것을 입증하는 방법은? 법률상 부부 사이에 부정행위가 있었다는 것을 입증하기 위해서는 당사자의 진술 외에도 구체적인 사례와 증거, 예를 들어, 통화 내용, 생활 및 동거 내역, 서로 주고받은 메시지 등을 제시함으로써 부부의 정조의무에 충실하지 않았음을 증명해야 합니다.",법률상 배우자 사이 부정행위 입증 부부 당사자 진술 구체 사례 증거 들다 통화 생활 동거 서로 주고받다 메시지 정조 의무 제3자,5,0.8761132,
2022-02-15T09:00:00.000+09:00,"부부공동생활이 파탄된 경우, 제3자의 부정행위에 대한 법적 평가 기준은 무엇인가요?","대법원 판례에 따르면, 부부가 장기간 별거 등으로 실질적으로 부부공동생활이 파탄된 경우, 제3자가 부부의 일방과의 부정행위로 인해 불법행위가 성립하지 않습니다. 이때는 혼인관계의 실체가 더 이상 존재하지 않는 상태로 간주됩니다.",1,부부 생활 파탄 부정행위 법적 평 기준 제3자의,"부부공동생활이 파탄된 경우, 제3자의 부정행위에 대한 법적 평가 기준은 무엇인가요? 대법원 판례에 따르면, 부부가 장기간 별거 등으로 실질적으로 부부공동생활이 파탄된 경우, 제3자가 부부의 일방과의 부정행위로 인해 불법행위가 성립하지 않습니다. 이때는 혼인관계의 실체가 더 이상 존재하지 않는 상태로 간주됩니다.",부부 생활 파탄 부정행위 법적 평 기준 대법원 판례 장기간 별거 실질 일방 불법행위 혼인 관계 실체 이상 존재 상태 간주 제3자의 제3자가,1,0.9471326,혼인 파탄의 원인과 법적 책임
2015-09-22T09:00:00.000+09:00,"폭행 사건에서 가해자가 폭행으로 인해 상해를 입힌 경우, 피해자에 대한 손해배상 책임에서 벗어나기 위해 어떤 주장을 해야 하나요?","가해자가 손해배상 책임에서 벗어나기 위해서는 피해자가 먼저 도발하여 가해자의 폭행에 기여한 점을 주장해야 합니다. 또한, 가해자는 자신이 피해자의 도발에 따른 정당방위로 폭행을 했음을 입증해야 합니다. 예를 들어, 피해자가 가슴을 치며 도발하였고 이에 따라 감정이 격해져 폭행이 발생했음을 증명해야 합니다. 하지만 이러한 주장에도 불구하고, 가해자의 폭행으로 인해 입은 상해가 심각하다면 완전히 책임을 면제받기 어려울 수 있습니다.",1,폭행 사건 가해자 상해 입히다 피해자 손해배상 책임 벗어나다 하나요,"폭행 사건에서 가해자가 폭행으로 인해 상해를 입힌 경우, 피해자에 대한 손해배상 책임에서 벗어나기 위해 어떤 주장을 해야 하나요? 가해자가 손해배상 책임에서 벗어나기 위해서는 피해자가 먼저 도발하여 가해자의 폭행에 기여한 점을 주장해야 합니다. 또한, 가해자는 자신이 피해자의 도발에 따른 정당방위로 폭행을 했음을 입증해야 합니다. 예를 들어, 피해자가 가슴을 치며 도발하였고 이에 따라 감정이 격해져 폭행이 발생했음을 증명해야 합니다. 하지만 이러한 주장에도 불구하고, 가해자의 폭행으로 인해 입은 상해가 심각하다면 완전히 책임을 면제받기 어려울 수 있습니다.",폭행 사건 가해자 상해 입히다 피해자 손해배상 책임 벗어나다 하나요 도발 기여 또한 자신 정당방위 입증 들다 가슴 감정 불구 입다 면제 받다 어리다,2,0.94786155,부정행위 및 제3자 개입 책임
2020-10-21T09:00:00.000+09:00,부정행위 판단의 기준은 무엇인가요?,"부정행위를 판단하는 기준은 '부부의 정조의무'에 충실하지 않는 모든 부정한 행위로 정의됩니다. 이는 간통행위뿐만 아니라, 부부의 공동생활을 방해하는 다른 형태의 행위도 포함됩니다. 법원은 특정 행위의 성격과 정도를 평가하여 부정행위 여부를 결정되고, 이는 구체적 사안에 따라 다르게 판단될 수 있습니다 (대법원 1988. 5. 24. 선고 88므7 판결).",1,부정행위 기준,"부정행위 판단의 기준은 무엇인가요? 부정행위를 판단하는 기준은 '부부의 정조의무'에 충실하지 않는 모든 부정한 행위로 정의됩니다. 이는 간통행위뿐만 아니라, 부부의 공동생활을 방해하는 다른 형태의 행위도 포함됩니다. 법원은 특정 행위의 성격과 정도를 평가하여 부정행위 여부를 결정되고, 이는 구체적 사안에 따라 다르게 판단될 수 있습니다 (대법원 1988. 5. 24. 선고 88므7 판결).",부정행위 기준 부부 정조 의무 모든 부정 행위 정 이다 간통 생활 방해 다른 형태 포함 법원 특정 성격 평 여부 결정 구체 사안 대법원 선고 판결,1,0.82016236,혼인 파탄의 원인과 법적 책임
2021-10-27T09:00:00.000+09:00,불법행위로 인한 손해배상에서 부정행위의 인정 기준은 무엇인가요?,"민법 제840조는 배우자의 부정한 행위를 포함하여 부부의 정조 의무를 위반하는 행위를 규정하고 있습니다. 이러한 부정행위인지 여부는 각 구체적 사안에 따라 그 정도와 상황을 고려하여 평가해야 하며, 대법원 판례에 따르면, 타인의 부부공동생활에 개입하여 부부생활을 파탄에 이르게 하는 경우에는 불법행위로 인정될 수 있습니다.",1,불법행위 손해배상 부정행위 기준,"불법행위로 인한 손해배상에서 부정행위의 인정 기준은 무엇인가요? 민법 제840조는 배우자의 부정한 행위를 포함하여 부부의 정조 의무를 위반하는 행위를 규정하고 있습니다. 이러한 부정행위인지 여부는 각 구체적 사안에 따라 그 정도와 상황을 고려하여 평가해야 하며, 대법원 판례에 따르면, 타인의 부부공동생활에 개입하여 부부생활을 파탄에 이르게 하는 경우에는 불법행위로 인정될 수 있습니다.",불법행위 손해배상 부정행위 기준 민법 배우자 부정 행위 포함 부부 정조 의무 위반 규정 여부 구체 사안 고려 평 대법원 판례 타인 생활 개입 파탄 이르다 제840조는,3,0.90424573,위자료 및 손해배상 청구
2023-04-06T09:00:00.000+09:00,"배우자가 있는 사람과 부정행위를 지속한 경우, 손해배상 책임이 발생하는 기준은 무엇인가요?","민법 제750조에 따르면, 배우자가 있는 사람과 부정행위를 지속한 경우, 그 행위가 고의에 의한 위법행위로 인정될 때 손해배상 책임이 발생합니다. 이는 상대방 배우자가 정신적 고통을 입었음을 증명하여야 하며, 손해배상액은 부정행위의 기간과 빈도, 동기, 행위자의 반성 태도, 연령, 직업, 재산 정도, 혼인 기간 및 가족관계 등 여러 사정을 고려하여 결정됩니다.",1,배우자 부정행위 지속 손해배상 책임 기준,"배우자가 있는 사람과 부정행위를 지속한 경우, 손해배상 책임이 발생하는 기준은 무엇인가요? 민법 제750조에 따르면, 배우자가 있는 사람과 부정행위를 지속한 경우, 그 행위가 고의에 의한 위법행위로 인정될 때 손해배상 책임이 발생합니다. 이는 상대방 배우자가 정신적 고통을 입었음을 증명하여야 하며, 손해배상액은 부정행위의 기간과 빈도, 동기, 행위자의 반성 태도, 연령, 직업, 재산 정도, 혼인 기간 및 가족관계 등 여러 사정을 고려하여 결정됩니다.",배우자 부정행위 지속 손해배상 책임 기준 민법 행위 고 위법행위 이다 상대방 정신 고통 입다 기간 빈도 동기 행위자 반성 태도 연령 직업 재산 혼인 가족 관계 여러 사정 고려 결정 제750조에,3,0.93371636,위자료 및 손해배상 청구
2019-10-02T09:00:00.000+09:00,"상대방이 혼인 여부를 속이고 교제하면서 성관계를 가진 경우, 불법행위로 인한 손해배상 청구가 가능한가요?","상대방이 혼인 여부를 속이고 교제하면서 성관계를 가진 경우, 이는 신의성실의 의무에 비추어 비난받을 정도의 기망행위 및 혼인빙자간음행위에 해당하여 불법행위를 구성합니다. 이러한 경우, 피해자는 정신적 고통에 대한 위자료를 청구할 수 있습니다. 관련법리상 혼인 여부는 혼인의사나 교제 여부를 결정하는 데 있어 중요한 사항이므로, 이를 속인 행위는 불법행위가 성립됩니다.",1,상대방 혼인 여부 교제 성관계 가지다 불법행위 손해배상 청구,"상대방이 혼인 여부를 속이고 교제하면서 성관계를 가진 경우, 불법행위로 인한 손해배상 청구가 가능한가요? 상대방이 혼인 여부를 속이고 교제하면서 성관계를 가진 경우, 이는 신의성실의 의무에 비추어 비난받을 정도의 기망행위 및 혼인빙자간음행위에 해당하여 불법행위를 구성합니다. 이러한 경우, 피해자는 정신적 고통에 대한 위자료를 청구할 수 있습니다. 관련법리상 혼인 여부는 혼인의사나 교제 여부를 결정하는 데 있어 중요한 사항이므로, 이를 속인 행위는 불법행위가 성립됩니다.",상대방 혼인 여부 교제 성관계 가지다 불법행위 손해배상 청구 이다 신의성실 의무 비추다 비난 받다 기망행위 빙자 간음 행위 해당 구성 피해자 정신 고통 위자료 법리 의사 결정 사항 이르다 속인,3,0.9337161,위자료 및 손해배상 청구
2020-12-22T09:00:00.000+09:00,부부생활에서 부정행위가 일어났을때 손해배상은 어떻게 정해지나요?,"혼인 관계의 본질에 해당하는 부부 공동생활의 방해는 원칙적으로 불법행위를 구성하며, 이는 제3자가 배우자와 부정행위를 함으로써 발생하는 정신적 고통에 대해 손해배상을 청구할 수 있는 조건이 됩니다. 제3자가 부부의 일방과의 불법행위로 인해 배우자의 권리를 침해하고 정신적 고통을 가한 경우, 그 행위는 불법으로 인정됩니다. 이러한 경우, 손해배상 청구의 인정 범위에는 교제 시 배우자 존재에 대한 인식 여부와 혼인 관계의 유지를 방해하는 정도가 포함됩니다. 또한, 피고가 주장하는 과실 상계의 경우, 원고에게 참작할 과실이 없다는 증거가 필요하며, 상대방의 불법행위 및 그로 인한 손해의 발생이 입증되어야 합니다. 이 사건에서 피고는 부정행위를 통해 원고에게 정신적 고통을 가했으므로, 원고는 금전적인 손해배상을 청구할 수 있습니다. 손해배상의 금액은 원고와 피고 간의 부정행위의 경과와 내용을 토대로 적정하게 산정됩니다.",1,부부 생활 부정행위 일어나다 손해배상 정해지다,"부부생활에서 부정행위가 일어났을때 손해배상은 어떻게 정해지나요? 혼인 관계의 본질에 해당하는 부부 공동생활의 방해는 원칙적으로 불법행위를 구성하며, 이는 제3자가 배우자와 부정행위를 함으로써 발생하는 정신적 고통에 대해 손해배상을 청구할 수 있는 조건이 됩니다. 제3자가 부부의 일방과의 불법행위로 인해 배우자의 권리를 침해하고 정신적 고통을 가한 경우, 그 행위는 불법으로 인정됩니다. 이러한 경우, 손해배상 청구의 인정 범위에는 교제 시 배우자 존재에 대한 인식 여부와 혼인 관계의 유지를 방해하는 정도가 포함됩니다. 또한, 피고가 주장하는 과실 상계의 경우, 원고에게 참작할 과실이 없다는 증거가 필요하며, 상대방의 불법행위 및 그로 인한 손해의 발생이 입증되어야 합니다. 이 사건에서 피고는 부정행위를 통해 원고에게 정신적 고통을 가했으므로, 원고는 금전적인 손해배상을 청구할 수 있습니다. 손해배상의 금액은 원고와 피고 간의 부정행위의 경과와 내용을 토대로 적정하게 산정됩니다.",부부 생활 부정행위 일어나다 손해배상 정해지다 혼인 관계 본질 해당 방해 원칙 불법행위 구성 이다 배우자 정신 고통 대해 청구 일방 권리 침해 가하다 행위 불법 범위 교제 존재 인식 여부 유지 포함 또한 피고 과실 상계 원고 참작 증거 상대방 그로 손해 입증 되어다 사건 통해 금전 금액 간 경 토대 산정 제3자가,6,0.8988234,부정행위 및 제3자 개입 책임
2020-08-12T09:00:00.000+09:00,배우자의 부정행위로 인해 청구할 수 있는 위자료는 어떻게 결정되나요?,"배우자의 부정행위로 인해 청구할 수 있는 위자료는 부정행위의 내용, 정도, 기간과 부부의 혼인생활 기간, 가족관계, 부정행위가 부부 공동생활에 미친 영향 등 여러 사정을 종합적으로 고려하여 결정됩니다. 예를 들어, 부정행위의 정도와 기간이 긴 경우, 부부생활에 미친 영향이 클수록 높은 금액의 위자료가 결정될 수 있습니다.",1,배우자 부정행위 청구 위자료 결정,"배우자의 부정행위로 인해 청구할 수 있는 위자료는 어떻게 결정되나요? 배우자의 부정행위로 인해 청구할 수 있는 위자료는 부정행위의 내용, 정도, 기간과 부부의 혼인생활 기간, 가족관계, 부정행위가 부부 공동생활에 미친 영향 등 여러 사정을 종합적으로 고려하여 결정됩니다. 예를 들어, 부정행위의 정도와 기간이 긴 경우, 부부생활에 미친 영향이 클수록 높은 금액의 위자료가 결정될 수 있습니다.",배우자 부정행위 청구 위자료 결정 기간 부부 혼인 생활 가족 관계 영향 여러 사정 종합 고려 들다 기다 크다 금액,0,0.92442536,위자료 및 손해배상 청구
2021-05-12T09:00:00.000+09:00,"이혼 당시 조정조서에 따라 부과된 의무를 이행하지 않은 경우, 구상권과 손해배상 청구가 가능한 조건은 무엇인가요?","구상권과 손해배상 청구가 가능하려면 이혼 당시 조정조서에 명시된 의무를 상대방 배우자가 이행하지 않았다는 사실을 입증해야 합니다. 조정조항에서 특정 대출의 변제가 상대방의 책임으로 명시된 경우, 이를 이행하지 않아 발생한 손해에 대해 구상권을 행사할 수 있습니다. 또한, 손해배상 청구 시 지연손해금도 함께 청구할 수 있으며, 이는 소송촉진 등에 관한 특례법에 따라 연 12%의 비율로 산정됩니다.",1,이혼 당시 조정 조서 부 의무 이행 구상권 손해배상 청구,"이혼 당시 조정조서에 따라 부과된 의무를 이행하지 않은 경우, 구상권과 손해배상 청구가 가능한 조건은 무엇인가요? 구상권과 손해배상 청구가 가능하려면 이혼 당시 조정조서에 명시된 의무를 상대방 배우자가 이행하지 않았다는 사실을 입증해야 합니다. 조정조항에서 특정 대출의 변제가 상대방의 책임으로 명시된 경우, 이를 이행하지 않아 발생한 손해에 대해 구상권을 행사할 수 있습니다. 또한, 손해배상 청구 시 지연손해금도 함께 청구할 수 있으며, 이는 소송촉진 등에 관한 특례법에 따라 연 12%의 비율로 산정됩니다.",이혼 당시 조정 조서 부 의무 이행 구상권 손해배상 청구 명시 상대방 배우자 입증 조항 특정 대출 변제 책임 이르다 손해 대해 행사 또한 지연손해금 이다 소송 촉진 특례법 비율 산정,3,0.6819063,위자료 및 손해배상 청구
2022-04-20T09:00:00.000+09:00,사실혼 배우자가 사망자의 재산을 청구할 때 필요한 증거는 무엇인가요?,"사실혼 배우자가 사망자의 재산을 청구하려면 명확한 처분문서나 기타 증거가 필요합니다. 이러한 증거 없이는 사실혼 배우자가 사망한 배우자의 재산을 청구하는 것은 인정되지 않습니다. 예를 들어, 대여금이나 변제 관련 청구는 명확한 영수증이나 계좌이체 내역 등의 증거가 있어야 합니다.",1,사실혼 배우자 사망자 재산 청구 증거,"사실혼 배우자가 사망자의 재산을 청구할 때 필요한 증거는 무엇인가요? 사실혼 배우자가 사망자의 재산을 청구하려면 명확한 처분문서나 기타 증거가 필요합니다. 이러한 증거 없이는 사실혼 배우자가 사망한 배우자의 재산을 청구하는 것은 인정되지 않습니다. 예를 들어, 대여금이나 변제 관련 청구는 명확한 영수증이나 계좌이체 내역 등의 증거가 있어야 합니다.",사실혼 배우자 사망자 재산 청구 증거 처분 문서 기타 사망 들다 변제 영수증 계좌 이체,0,0.92442465,위자료 및 손해배상 청구
2020-06-24T09:00:00.000+09:00,제3자가 부정행위로 인해 배우자에게 정신적 고통을 가했을 때 불법행위를 구성하는 조건은 무엇인가요?,"제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질인 부부공동생활을 침해하거나 유지를 방해하고 그에 대한 배우자로서의 권리를 침해하여 정신적 고통을 가한 행위는 원칙적으로 불법행위를 구성합니다. 이는 대법원 판결과 같은 관련법리를 통해 확인할 수 있으며, 이로 인해 피해자에게 정신적 고통이 발생하는 경우 가해자는 위자료 지급 의무가 발생합니다.",1,부정행위 배우자 정신 고통 가하다 불법행위 구성 제3자가,"제3자가 부정행위로 인해 배우자에게 정신적 고통을 가했을 때 불법행위를 구성하는 조건은 무엇인가요? 제3자가 부부의 일방과 부정행위를 함으로써 혼인의 본질인 부부공동생활을 침해하거나 유지를 방해하고 그에 대한 배우자로서의 권리를 침해하여 정신적 고통을 가한 행위는 원칙적으로 불법행위를 구성합니다. 이는 대법원 판결과 같은 관련법리를 통해 확인할 수 있으며, 이로 인해 피해자에게 정신적 고통이 발생하는 경우 가해자는 위자료 지급 의무가 발생합니다.",부정행위 배우자 정신 고통 가하다 불법행위 구성 부부 일방 혼인 본질 생활 유지 방해 로서 권리 침해 행위 원칙 이다 대법원 판결 법리 통해 확인 이로 피해자 가해자 위자료 지급 의무 제3자가,2,0.6962285,부정행위 및 제3자 개입 책임
2014-10-07T09:00:00.000+09:00,이혼 후에도 연대보증이 인정되기 위한 요건은 무엇인가요?,"이혼 후에도 연대보증이 인정되려면 체결된 보증계약이나 배서행위가 보증인의 명백한 의사에 기한 것임이 증명되어야 합니다. 예를 들어, 이혼 후에도 전 배우자의 채무에 대해 연대보증인이 되기로 동의하였다면 이를 입증하는 서류나 증거가 필요합니다.",1,이혼 연대보증,"이혼 후에도 연대보증이 인정되기 위한 요건은 무엇인가요? 이혼 후에도 연대보증이 인정되려면 체결된 보증계약이나 배서행위가 보증인의 명백한 의사에 기한 것임이 증명되어야 합니다. 예를 들어, 이혼 후에도 전 배우자의 채무에 대해 연대보증인이 되기로 동의하였다면 이를 입증하는 서류나 증거가 필요합니다.",이혼 연대보증 체결 보증계약 배서 행위 보증인 의사 기한 것임 되어다 들다 배우자 채무 대해 동 이르다 입증 서류 증거,8,0.70230484,이혼 시 금전 문제 (재산분할·양육비)
2021-09-28T09:00:00.000+09:00,배우자의 부정행위로 인해 손해배상을 청구할 수 있는 법적 근거는 무엇인가요?,"배우자의 부정행위로 인해 손해배상을 청구할 수 있는 법적 근거는 민법 제750조에 의한 불법행위책임입니다. 이에 따르면, 타인에게 고의 또는 과실로 인하여 불법행위를 저지른 자는 그로 인해 발생한 손해를 배상해야 합니다. 또한, 부정행위로 인해 혼인생활에 정신적 고통을 받은 경우 이에 대한 위자료 청구가 가능합니다.",1,배우자 부정행위 손해배상 청구 법적,"배우자의 부정행위로 인해 손해배상을 청구할 수 있는 법적 근거는 무엇인가요? 배우자의 부정행위로 인해 손해배상을 청구할 수 있는 법적 근거는 민법 제750조에 의한 불법행위책임입니다. 이에 따르면, 타인에게 고의 또는 과실로 인하여 불법행위를 저지른 자는 그로 인해 발생한 손해를 배상해야 합니다. 또한, 부정행위로 인해 혼인생활에 정신적 고통을 받은 경우 이에 대한 위자료 청구가 가능합니다.",배우자 부정행위 손해배상 청구 법적 민법 불법행위 책임 타인 고 과실 저지르다 자다 그로 손해 배상 또한 혼인 생활 정신 고통 받다 위자료 제750조에,5,0.92117655,
